Row ID;Row Name;disableParam_NT;disableParamReserve1;disableParamReserve2;refId_default;sfxVariationId;weight;basicPrice;sellValue;behaviorId;replaceItemId;sortId;appearanceReplaceItemId;yesNoDialogMessageId;useEnableSpEffectType;potGroupId;pad;iconId;modelId;shopLv;compTrophySedId;trophySeqId;maxNum;consumeHeroPoint;overDexterity;goodsType;refCategory;spEffectCategory;pad3;goodsUseAnim;opmeMenuType;useLimitCategory;replaceCategory;reserve4;enable_live;enable_gray;enable_white;enable_black;enable_multi;disable_offline;isEquip;isConsume;isAutoEquip;isEstablishment;isOnlyOne;isDiscard;isDeposit;isDisableHand;isRemoveItem_forGameClear;isSuppleItem;isFullSuppleItem;isEnhance;isFixItem;disableMultiDropShare;disableUseAtColiseum;disableUseAtOutOfColiseum;isEnableFastUseItem;isApplySpecialEffect;syncNumVaryId;refId_1;refVirtualWepId;vagrantItemLotId;vagrantBonusEneDropItemLotId;vagrantItemEneDropItemLotId;castSfxId;fireSfxId;effectSfxId;enable_ActiveBigRune;isBonfireWarpItem;enable_Ladder;isUseMultiPlayPreparation;canMultiUse;isShieldEnchant;isWarpProhibited;isUseMultiPenaltyOnly;suppleType;autoReplenishType;isDrop;showLogCondType;isSummonHorse;showDialogCondType;isSleepCollectionItem;enableRiding;disableRiding;maxRepositoryNum;sortGroupId;isUseNoAttackRegion;pad1;saleValue;rarity;useLimitSummonBuddy;useLimitSpEffectType;aiUseJudgeId;consumeMP;consumeHP;reinforceGoodsId;reinforceMaterialId;reinforcePrice;useLevel_vowType0;useLevel_vowType1;useLevel_vowType2;useLevel_vowType3;useLevel_vowType4;useLevel_vowType5;useLevel_vowType6;useLevel_vowType7;useLevel_vowType8;useLevel_vowType9;useLevel_vowType10;useLevel_vowType11;useLevel_vowType12;useLevel_vowType13;useLevel_vowType14;useLevel_vowType15;useLevel;reserve5;itemGetTutorialFlagId;reserve3
9117;About Birdseye Telescopes;0;0;000000;-1;-1;0;0;-1;0;-1;460200;-1;-1;0;-1;00;3317;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9118;About Spiritspring Jumping;0;0;000000;-1;-1;0;0;-1;0;-1;460180;-1;-1;0;-1;00;3318;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9119;About Vanquishing Enemy Groups;0;0;000000;-1;-1;0;0;-1;0;-1;460220;-1;-1;0;-1;00;3319;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9120;About Teardrop Scarabs;0;0;000000;-1;-1;0;0;-1;0;-1;460210;-1;-1;0;-1;00;3320;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9121;About Summoning Other Players;1;0;000000;-1;-1;0;0;-1;0;-1;460310;-1;-1;0;-1;00;3321;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9122;About Cooperative Multiplayer;1;0;000000;-1;-1;0;0;-1;0;-1;460320;-1;-1;0;-1;00;3322;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9123;About Competitive Multiplayer;1;0;000000;-1;-1;0;0;-1;0;-1;460330;-1;-1;0;-1;00;3323;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9124;About Invasion Multiplayer;1;0;000000;-1;-1;0;0;-1;0;-1;460340;-1;-1;0;-1;00;3324;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9125;About Hunter Multiplayer;1;0;000000;-1;-1;0;0;-1;0;-1;460360;-1;-1;0;-1;00;3325;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9126;About Summoning Pools;0;0;000000;-1;-1;0;0;-1;0;-1;460370;-1;-1;0;-1;00;3326;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9127;About Monument Icon;0;0;000000;-1;-1;0;0;-1;0;-1;460160;-1;-1;0;-1;00;3327;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9128;About Requesting Help from Hunters;1;0;000000;-1;-1;0;0;-1;0;-1;460350;-1;-1;0;-1;00;3328;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9129;About Skills;0;0;000000;-1;-1;0;0;-1;0;-1;460130;-1;-1;0;-1;00;3329;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9130;About Fast Travel to Sites of Grace;0;0;000000;-1;-1;0;0;-1;0;-1;460030;-1;-1;0;-1;00;3330;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9131;About Strengthening Armaments;0;0;000000;-1;-1;0;0;-1;0;-1;460270;-1;-1;0;-1;00;3331;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9132;About Roundtable Hold;1;0;000000;-1;-1;0;0;-1;0;-1;460040;-1;-1;0;-1;00;3332;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9134;About Materials;0;0;000000;-1;-1;0;0;-1;0;-1;460240;-1;-1;0;-1;00;3335;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9135;About Containers;0;0;000000;-1;-1;0;0;-1;0;-1;460250;-1;-1;0;-1;00;3336;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9136;About Adding Affinities;0;0;000000;-1;-1;0;0;-1;0;-1;460290;-1;-1;0;-1;00;3337;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9137;About Pouches;0;0;000000;-1;-1;0;0;-1;0;-1;460300;-1;-1;0;-1;00;3338;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9138;About Dodging;1;0;000000;-1;-1;0;0;-1;0;-1;460080;-1;-1;0;-1;00;3340;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9140;About Wielding Armaments;1;0;000000;-1;-1;0;0;-1;0;-1;460090;-1;-1;0;-1;00;3342;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9141;About Great Runes;1;0;000000;-1;-1;0;0;-1;0;-1;460305;-1;-1;0;-1;00;3341;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9142;;1;0;000000;-1;-1;0;0;-1;0;-1;460000;-1;-1;0;-1;00;3343;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;20;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9195;About Multiplayer;0;0;000000;-1;-1;0;0;-1;0;-1;999999;-1;-1;0;-1;00;3334;0;-1;-1;-1;1;0;50;12;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
9300;Nomadic Warrior's Cookbook [1];1;0;000000;-1;-1;0;0;-1;0;-1;205010;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9301;Nomadic Warrior's Cookbook [3];0;0;000000;-1;-1;0;0;-1;0;-1;205030;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9302;Nomadic Warrior's Cookbook [6];1;0;000000;-1;-1;0;0;-1;0;-1;205060;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9303;Nomadic Warrior's Cookbook [10];1;0;000000;-1;-1;0;0;-1;0;-1;205100;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9304;Fugitive Warrior's Recipe [5];1;0;000000;-1;-1;0;0;-1;0;-1;0;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9305;Nomadic Warrior's Cookbook [7];1;0;000000;-1;-1;0;0;-1;0;-1;205070;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9306;Nomadic Warrior's Cookbook [12];1;0;000000;-1;-1;0;0;-1;0;-1;205120;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9307;Nomadic Warrior's Cookbook [19];1;0;000000;-1;-1;0;0;-1;0;-1;205190;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9308;Nomadic Warrior's Cookbook [13];1;0;000000;-1;-1;0;0;-1;0;-1;205130;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9309;Nomadic Warrior's Cookbook [23];1;0;000000;-1;-1;0;0;-1;0;-1;205230;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9310;Nomadic Warrior's Cookbook [17];1;0;000000;-1;-1;0;0;-1;0;-1;205170;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9311;Nomadic Warrior's Cookbook [2];1;0;000000;-1;-1;0;0;-1;0;-1;205020;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9312;Nomadic Warrior's Cookbook [21];1;0;000000;-1;-1;0;0;-1;0;-1;205210;-1;-1;0;-1;00;3119;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9313;Missionary's Cookbook [6];1;0;000000;-1;-1;0;0;-1;0;-1;205450;-1;-1;0;-1;00;3122;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9314;;1;0;000000;-1;-1;0;0;-1;0;-1;999999;-1;-1;0;-1;00;0;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9315;;1;0;000000;-1;-1;0;0;-1;0;-1;999999;-1;-1;0;-1;00;0;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9316;;1;0;000000;-1;-1;0;0;-1;0;-1;999999;-1;-1;0;-1;00;0;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9317;;1;0;000000;-1;-1;0;0;-1;0;-1;999999;-1;-1;0;-1;00;0;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9318;;1;0;000000;-1;-1;0;0;-1;0;-1;999999;-1;-1;0;-1;00;0;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9319;;1;0;000000;-1;-1;0;0;-1;0;-1;999999;-1;-1;0;-1;00;0;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
9320;Armorer's Cookbook [1];1;0;000000;-1;-1;0;0;-1;0;-1;205250;-1;-1;0;-1;00;3120;0;-1;-1;-1;1;0;50;1;0;0;00;0;0;0;0;0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710570;0000000000000000;
